Fecha,Pedidos,"Ventas brutas",Devoluciones,Cupones,"Ventas netas",Impuestos,Envío,"Ventas totales"
"2024-08-28 00:00:00",2,157920,0,0,157920,0,4000,161920
"2024-08-27 00:00:00",9,689230,0,0,689230,0,12760,701990
"2024-08-26 00:00:00",3,118850,0,0,118850,0,8000,126850
"2024-08-25 00:00:00",1,139900,0,0,139900,0,0,139900
"2024-08-24 00:00:00",0,0,0,0,0,0,0,0
"2024-08-23 00:00:00",2,215980,0,0,215980,0,0,215980
"2024-08-22 00:00:00",2,94680,0,0,94680,0,0,94680
"2024-08-21 00:00:00",7,473770,0,0,473770,0,8000,481770
"2024-08-20 00:00:00",8,611190,0,0,611190,0,8000,619190
"2024-08-19 00:00:00",4,251660,0,0,251660,0,4000,255660
"2024-08-18 00:00:00",4,163510,0,0,163510,0,12000,175510
"2024-08-17 00:00:00",0,0,0,0,0,0,0,0
"2024-08-16 00:00:00",1,70380,0,0,70380,0,0,70380
"2024-08-15 00:00:00",2,149500,0,0,149500,0,0,149500
"2024-08-14 00:00:00",5,296110,0,0,296110,0,0,296110
"2024-08-13 00:00:00",5,355690,0,0,355690,0,12000,367690
"2024-08-12 00:00:00",4,244370,0,0,244370,0,0,244370
"2024-08-11 00:00:00",1,73620,0,0,73620,0,5400,79020
"2024-08-10 00:00:00",1,24390,0,0,24390,0,4000,28390
"2024-08-09 00:00:00",3,182250,0,0,182250,0,0,182250
"2024-08-08 00:00:00",5,251330,0,0,251330,0,0,251330
"2024-08-07 00:00:00",5,418630,0,0,418630,0,0,418630
"2024-08-06 00:00:00",3,132330,0,0,132330,0,0,132330
"2024-08-05 00:00:00",11,917310,0,0,917310,0,10000,927310
"2024-08-04 00:00:00",2,68390,0,0,68390,0,8000,76390
"2024-08-03 00:00:00",0,0,0,0,0,0,0,0
"2024-08-02 00:00:00",3,124030,0,0,124030,0,4000,128030
"2024-08-01 00:00:00",3,284280,0,0,284280,0,4000,288280
"2024-07-31 00:00:00",10,833940,0,88639,745301,0,12000,757301
"2024-07-30 00:00:00",8,447930,0,11079,436851,0,8000,444851
"2024-07-29 00:00:00",3,259910,0,0,259910,0,0,259910
"2024-07-28 00:00:00",1,16600,0,0,16600,0,4000,20600
"2024-07-27 00:00:00",0,0,0,0,0,0,0,0
"2024-07-26 00:00:00",2,35780,0,0,35780,0,4000,39780
"2024-07-25 00:00:00",3,205290,0,0,205290,0,0,205290
"2024-07-24 00:00:00",8,187900,0,0,187900,0,4000,191900
"2024-07-23 00:00:00",3,432990,0,0,432990,0,0,432990
"2024-07-22 00:00:00",4,257760,0,0,257760,0,0,257760
"2024-07-21 00:00:00",1,74600,0,0,74600,0,0,74600
"2024-07-20 00:00:00",0,0,0,0,0,0,0,0
"2024-07-19 00:00:00",1,73180,0,0,73180,0,0,73180
"2024-07-18 00:00:00",0,0,0,0,0,0,0,0
"2024-07-17 00:00:00",0,0,0,0,0,0,0,0
"2024-07-16 00:00:00",1,60430,0,0,60430,0,0,60430
"2024-07-15 00:00:00",4,249570,0,0,249570,0,8000,257570
"2024-07-14 00:00:00",3,98370,0,0,98370,0,0,98370
"2024-07-13 00:00:00",0,0,0,0,0,0,0,0
"2024-07-12 00:00:00",2,252980,0,0,252980,0,0,252980
"2024-07-11 00:00:00",3,150370,0,0,150370,0,0,150370
"2024-07-10 00:00:00",12,1124330,0,0,1124330,0,4000,1128330
"2024-07-09 00:00:00",2,103700,0,0,103700,0,4000,107700
"2024-07-08 00:00:00",4,165450,0,0,165450,0,8000,173450
"2024-07-07 00:00:00",1,132860,0,0,132860,0,0,132860
"2024-07-06 00:00:00",0,0,0,0,0,0,0,0
"2024-07-05 00:00:00",1,110990,0,0,110990,0,0,110990
"2024-07-04 00:00:00",3,279630,0,0,279630,0,8000,287630
"2024-07-03 00:00:00",3,133730,0,0,133730,0,0,133730
"2024-07-02 00:00:00",4,118720,0,0,118720,0,4000,122720
"2024-07-01 00:00:00",5,261120,0,0,261120,0,4000,265120
"2024-06-30 00:00:00",1,80380,0,0,80380,0,0,80380
"2024-06-29 00:00:00",0,0,0,0,0,0,0,0
"2024-06-28 00:00:00",4,91260,0,0,91260,0,0,91260
"2024-06-27 00:00:00",9,286590,0,0,286590,0,12000,298590
"2024-06-26 00:00:00",5,662010,0,0,662010,0,4000,666010
"2024-06-25 00:00:00",2,71340,0,0,71340,0,5400,76740
"2024-06-24 00:00:00",4,627020,0,0,627020,0,0,627020
"2024-06-23 00:00:00",1,112700,0,0,112700,0,0,112700
"2024-06-22 00:00:00",2,119400,0,0,119400,0,4000,123400
"2024-06-21 00:00:00",3,236680,0,0,236680,0,0,236680
"2024-06-20 00:00:00",1,140550,0,0,140550,0,0,140550
"2024-06-19 00:00:00",2,92950,0,0,92950,0,0,92950
"2024-06-18 00:00:00",3,234600,0,0,234600,0,0,234600
"2024-06-17 00:00:00",3,393620,0,0,393620,0,4000,397620
"2024-06-16 00:00:00",0,0,0,0,0,0,0,0
"2024-06-15 00:00:00",0,0,0,0,0,0,0,0
"2024-06-14 00:00:00",2,606000,0,0,606000,0,0,606000
"2024-06-13 00:00:00",3,585780,0,0,585780,0,0,585780
"2024-06-12 00:00:00",3,226040,0,0,226040,0,0,226040
"2024-06-11 00:00:00",4,112980,0,0,112980,0,4000,116980
"2024-06-10 00:00:00",5,423810,0,0,423810,0,4000,427810
"2024-06-09 00:00:00",0,0,0,0,0,0,0,0
"2024-06-08 00:00:00",1,73980,0,0,73980,0,0,73980
"2024-06-07 00:00:00",0,0,0,0,0,0,0,0
"2024-06-06 00:00:00",3,848300,0,0,848300,0,0,848300
"2024-06-05 00:00:00",7,296860,0,0,296860,0,4000,300860
"2024-06-04 00:00:00",5,288900,0,0,288900,0,0,288900
"2024-06-03 00:00:00",6,594350,0,0,594350,0,0,594350
"2024-06-02 00:00:00",0,0,0,0,0,0,0,0
"2024-06-01 00:00:00",5,103920,0,0,103920,0,4000,107920
"2024-05-31 00:00:00",1,331000,0,0,331000,0,0,331000
"2024-05-30 00:00:00",1,11000,0,0,11000,0,0,11000
"2024-05-29 00:00:00",2,241190,0,0,241190,0,0,241190
"2024-05-28 00:00:00",7,591360,0,0,591360,0,0,591360
"2024-05-27 00:00:00",2,101200,0,0,101200,0,0,101200
"2024-05-26 00:00:00",2,60350,0,0,60350,0,8000,68350
"2024-05-25 00:00:00",0,0,0,0,0,0,0,0
"2024-05-24 00:00:00",2,152780,0,0,152780,0,0,152780
"2024-05-23 00:00:00",8,651580,0,0,651580,0,8000,659580
"2024-05-22 00:00:00",5,580520,0,0,580520,0,0,580520
"2024-05-21 00:00:00",1,78960,0,0,78960,0,0,78960
"2024-05-20 00:00:00",4,304440,0,0,304440,0,4000,308440
"2024-05-19 00:00:00",0,0,0,0,0,0,0,0
"2024-05-18 00:00:00",1,79160,0,0,79160,0,0,79160
"2024-05-17 00:00:00",3,169990,0,0,169990,0,0,169990
"2024-05-16 00:00:00",6,634590,0,0,634590,0,4000,638590
"2024-05-15 00:00:00",4,503870,0,0,503870,0,4000,507870
"2024-05-14 00:00:00",3,201990,0,0,201990,0,4000,205990
"2024-05-13 00:00:00",0,0,0,0,0,0,0,0
"2024-05-12 00:00:00",1,63010,0,0,63010,0,0,63010
"2024-05-11 00:00:00",0,0,0,0,0,0,0,0
"2024-05-10 00:00:00",5,237210,0,0,237210,0,4000,241210
"2024-05-09 00:00:00",0,0,0,0,0,0,0,0
"2024-05-08 00:00:00",0,0,0,0,0,0,0,0
"2024-05-07 00:00:00",1,120330,0,0,120330,0,0,120330
"2024-05-06 00:00:00",6,365810,0,0,365810,0,4000,369810
"2024-05-05 00:00:00",1,64610,0,0,64610,0,0,64610
"2024-05-04 00:00:00",2,65590,0,0,65590,0,4000,69590
"2024-05-03 00:00:00",2,159100,0,0,159100,0,0,159100
"2024-05-02 00:00:00",2,129360,0,0,129360,0,0,129360
"2024-05-01 00:00:00",3,74640,0,0,74640,0,4000,78640
"2024-04-30 00:00:00",1,127420,0,0,127420,0,0,127420
"2024-04-29 00:00:00",1,177600,0,0,177600,0,0,177600
"2024-04-28 00:00:00",1,157190,0,0,157190,0,0,157190
"2024-04-27 00:00:00",0,0,0,0,0,0,0,0
"2024-04-26 00:00:00",5,381020,0,0,381020,0,0,381020
"2024-04-25 00:00:00",0,0,0,0,0,0,0,0
"2024-04-24 00:00:00",5,560540,9680,0,550860,0,0,550860
"2024-04-23 00:00:00",5,476030,0,0,476030,0,0,476030
"2024-04-22 00:00:00",3,175360,0,7404,167956,0,4000,171956
"2024-04-21 00:00:00",0,0,0,0,0,0,0,0
"2024-04-20 00:00:00",0,0,0,0,0,0,0,0
"2024-04-19 00:00:00",4,148470,0,0,148470,0,0,148470
"2024-04-18 00:00:00",3,226880,0,0,226880,0,0,226880
"2024-04-17 00:00:00",4,431580,0,0,431580,0,0,431580
"2024-04-16 00:00:00",5,289830,0,0,289830,0,0,289830
"2024-04-15 00:00:00",4,192280,0,0,192280,0,0,192280
"2024-04-14 00:00:00",1,74750,0,0,74750,0,0,74750
"2024-04-13 00:00:00",0,0,0,0,0,0,0,0
"2024-04-12 00:00:00",4,364850,0,0,364850,0,0,364850
"2024-04-11 00:00:00",5,413600,0,0,413600,0,4000,417600
"2024-04-10 00:00:00",3,355980,0,0,355980,0,0,355980
"2024-04-09 00:00:00",5,468370,0,0,468370,0,8000,476370
"2024-04-08 00:00:00",5,393920,0,0,393920,0,4000,397920
"2024-04-07 00:00:00",0,0,0,0,0,0,0,0
"2024-04-06 00:00:00",3,305330,0,0,305330,0,4000,309330
"2024-04-05 00:00:00",5,243140,0,0,243140,0,4000,247140
"2024-04-04 00:00:00",2,235740,0,0,235740,0,0,235740
"2024-04-03 00:00:00",2,95100,0,0,95100,0,4000,99100
"2024-04-02 00:00:00",1,21800,0,0,21800,0,0,21800
"2024-04-01 00:00:00",2,70580,0,0,70580,0,0,70580
"2024-03-31 00:00:00",2,251480,0,0,251480,0,0,251480
"2024-03-30 00:00:00",1,337280,0,0,337280,0,0,337280
"2024-03-29 00:00:00",1,4650,0,0,4650,0,0,4650
"2024-03-28 00:00:00",4,160730,0,0,160730,0,4000,164730
"2024-03-27 00:00:00",2,74600,0,0,74600,0,0,74600
"2024-03-26 00:00:00",2,123900,0,0,123900,0,0,123900
"2024-03-25 00:00:00",2,187350,0,0,187350,0,0,187350
"2024-03-24 00:00:00",1,36620,0,0,36620,0,0,36620
"2024-03-23 00:00:00",0,0,0,0,0,0,0,0
"2024-03-22 00:00:00",0,0,13840,0,'-13840,0,0,'-13840
"2024-03-21 00:00:00",5,391650,0,0,391650,0,0,391650
"2024-03-20 00:00:00",2,67310,0,0,67310,0,0,67310
"2024-03-19 00:00:00",5,308015,0,0,308015,0,0,308015
"2024-03-18 00:00:00",7,348780,0,0,348780,0,8000,356780
"2024-03-17 00:00:00",1,25230,0,0,25230,0,0,25230
"2024-03-16 00:00:00",3,144610,0,0,144610,0,9500,154110
"2024-03-15 00:00:00",4,266770,0,0,266770,0,4000,270770
"2024-03-14 00:00:00",2,110480,0,0,110480,0,4000,114480
"2024-03-13 00:00:00",3,337450,0,0,337450,0,0,337450
"2024-03-12 00:00:00",3,209890,0,0,209890,0,4000,213890
"2024-03-11 00:00:00",9,623210,0,0,623210,0,8000,631210
"2024-03-10 00:00:00",2,272970,0,0,272970,0,0,272970
"2024-03-09 00:00:00",0,0,0,0,0,0,0,0
"2024-03-08 00:00:00",2,601440,0,0,601440,0,4000,605440
"2024-03-07 00:00:00",4,198890,0,0,198890,0,4000,202890
"2024-03-06 00:00:00",5,289430,0,0,289430,0,12000,301430
"2024-03-05 00:00:00",3,195160,0,0,195160,0,4000,199160
"2024-03-04 00:00:00",2,168690,0,0,168690,0,0,168690
"2024-03-03 00:00:00",2,129290,0,0,129290,0,0,129290
"2024-03-02 00:00:00",0,0,0,0,0,0,0,0
"2024-03-01 00:00:00",1,28980,0,0,28980,0,5500,34480
"2024-02-29 00:00:00",7,1052890,0,0,1052890,0,8000,1060890
"2024-02-28 00:00:00",2,129130,0,0,129130,0,0,129130
"2024-02-27 00:00:00",3,230530,0,0,230530,0,8000,238530
"2024-02-26 00:00:00",3,167300,0,0,167300,0,4000,171300
"2024-02-25 00:00:00",0,0,0,0,0,0,0,0
"2024-02-24 00:00:00",2,71210,0,0,71210,0,4000,75210
"2024-02-23 00:00:00",1,191660,0,0,191660,0,0,191660
"2024-02-22 00:00:00",2,93300,0,0,93300,0,4000,97300
"2024-02-21 00:00:00",2,31040,0,0,31040,0,4000,35040
"2024-02-20 00:00:00",1,24710,0,0,24710,0,0,24710
"2024-02-19 00:00:00",1,82210,0,0,82210,0,0,82210
"2024-02-18 00:00:00",1,80770,0,0,80770,0,0,80770
"2024-02-17 00:00:00",0,0,0,0,0,0,0,0
"2024-02-16 00:00:00",3,129330,0,0,129330,0,4000,133330
"2024-02-15 00:00:00",1,18260,0,0,18260,0,0,18260
"2024-02-14 00:00:00",3,631420,0,0,631420,0,0,631420
"2024-02-13 00:00:00",3,345370,0,0,345370,0,4000,349370
"2024-02-12 00:00:00",2,88570,0,0,88570,0,4000,92570
"2024-02-11 00:00:00",2,98050,0,0,98050,0,4000,102050
"2024-02-10 00:00:00",0,0,0,0,0,0,0,0
"2024-02-09 00:00:00",3,332760,0,0,332760,0,0,332760
"2024-02-08 00:00:00",1,94000,0,0,94000,0,0,94000
"2024-02-07 00:00:00",1,62760,0,0,62760,0,0,62760
"2024-02-06 00:00:00",3,188690,0,0,188690,0,4000,192690
"2024-02-05 00:00:00",3,141780,0,0,141780,0,8000,149780
"2024-02-04 00:00:00",2,104190,0,0,104190,0,0,104190
"2024-02-03 00:00:00",0,0,0,0,0,0,0,0
"2024-02-02 00:00:00",1,22000,0,0,22000,0,0,22000
"2024-02-01 00:00:00",3,73320,0,0,73320,0,4000,77320
"2024-01-31 00:00:00",2,128520,0,0,128520,0,5500,134020
"2024-01-30 00:00:00",1,22190,0,0,22190,0,4000,26190
"2024-01-29 00:00:00",16,350440,0,3517,346923,0,8000,354923
"2024-01-28 00:00:00",0,0,0,0,0,0,0,0
"2024-01-27 00:00:00",2,107410,0,0,107410,0,4000,111410
"2024-01-26 00:00:00",1,26000,0,0,26000,0,4000,30000
"2024-01-25 00:00:00",5,255080,0,0,255080,0,0,255080
"2024-01-24 00:00:00",1,92790,0,0,92790,0,0,92790
"2024-01-23 00:00:00",2,153020,0,0,153020,0,0,153020
"2024-01-22 00:00:00",1,28490,0,0,28490,0,0,28490
"2024-01-21 00:00:00",0,0,0,0,0,0,0,0
"2024-01-20 00:00:00",2,151260,0,0,151260,0,0,151260
"2024-01-19 00:00:00",2,71250,0,0,71250,0,8000,79250
"2024-01-18 00:00:00",0,0,0,0,0,0,0,0
"2024-01-17 00:00:00",4,271220,0,0,271220,0,0,271220
"2024-01-16 00:00:00",1,97020,0,0,97020,0,0,97020
"2024-01-15 00:00:00",2,135230,0,0,135230,0,0,135230
"2024-01-14 00:00:00",2,110680,0,0,110680,0,4700,115380
"2024-01-13 00:00:00",1,39840,0,0,39840,0,0,39840
"2024-01-12 00:00:00",1,88400,0,0,88400,0,0,88400
"2024-01-11 00:00:00",6,388930,0,0,388930,0,0,388930
"2024-01-10 00:00:00",3,166180,0,0,166180,0,4000,170180
"2024-01-09 00:00:00",3,99320,0,0,99320,0,4000,103320
"2024-01-08 00:00:00",3,138630,0,0,138630,0,4000,142630
"2024-01-07 00:00:00",3,147440,0,0,147440,0,0,147440
"2024-01-06 00:00:00",2,163870,0,0,163870,0,4000,167870
"2024-01-05 00:00:00",1,92390,0,0,92390,0,0,92390
"2024-01-04 00:00:00",4,178300,0,0,178300,0,8000,186300
"2024-01-03 00:00:00",8,2251120,0,0,2251120,0,12000,2263120
"2024-01-02 00:00:00",6,420930,0,0,420930,0,0,420930
"2024-01-01 00:00:00",1,69290,0,0,69290,0,0,69290
"2023-12-31 00:00:00",1,19640,0,0,19640,0,0,19640
"2023-12-30 00:00:00",0,0,0,0,0,0,0,0
"2023-12-29 00:00:00",2,150590,0,0,150590,0,0,150590
"2023-12-28 00:00:00",0,0,0,0,0,0,0,0
"2023-12-27 00:00:00",1,43380,0,0,43380,0,4000,47380
"2023-12-26 00:00:00",5,205750,0,0,205750,0,8000,213750
"2023-12-25 00:00:00",0,0,0,0,0,0,0,0
"2023-12-24 00:00:00",0,0,0,0,0,0,0,0
"2023-12-23 00:00:00",0,0,0,0,0,0,0,0
"2023-12-22 00:00:00",1,13980,0,0,13980,0,0,13980
"2023-12-21 00:00:00",5,252550,0,0,252550,0,4000,256550
"2023-12-20 00:00:00",0,0,0,0,0,0,0,0
"2023-12-19 00:00:00",4,391460,0,0,391460,0,0,391460
"2023-12-18 00:00:00",3,184800,0,0,184800,0,0,184800
"2023-12-17 00:00:00",2,217980,0,0,217980,0,0,217980
"2023-12-16 00:00:00",1,91120,0,0,91120,0,0,91120
"2023-12-15 00:00:00",1,55000,0,0,55000,0,0,55000
"2023-12-14 00:00:00",2,186960,0,0,186960,0,5500,192460
"2023-12-13 00:00:00",3,126090,0,0,126090,0,0,126090
"2023-12-12 00:00:00",4,461190,0,0,461190,0,4000,465190
"2023-12-11 00:00:00",7,440350,0,0,440350,0,4000,444350
"2023-12-10 00:00:00",0,0,0,0,0,0,0,0
"2023-12-09 00:00:00",2,112780,0,0,112780,0,0,112780
"2023-12-08 00:00:00",0,0,0,0,0,0,0,0
"2023-12-07 00:00:00",3,96890,0,0,96890,0,12000,108890
"2023-12-06 00:00:00",1,114500,0,0,114500,0,0,114500
"2023-12-05 00:00:00",2,399380,0,0,399380,0,0,399380
"2023-12-04 00:00:00",4,205370,17980,0,187390,0,0,187390
"2023-12-03 00:00:00",1,18550,0,0,18550,0,4000,22550
"2023-12-02 00:00:00",1,70350,0,0,70350,0,0,70350
"2023-12-01 00:00:00",6,395420,0,0,395420,0,0,395420
"2023-11-30 00:00:00",7,281260,0,0,281260,0,0,281260
"2023-11-29 00:00:00",6,397390,0,0,397390,0,0,397390
"2023-11-28 00:00:00",5,201700,3500,0,198200,0,4000,202200
"2023-11-27 00:00:00",1,21690,0,0,21690,0,4000,25690
"2023-11-26 00:00:00",0,0,0,0,0,0,0,0
"2023-11-25 00:00:00",3,102600,0,0,102600,0,0,102600
"2023-11-24 00:00:00",6,258890,0,0,258890,0,0,258890
"2023-11-23 00:00:00",5,175900,910,0,174990,0,8000,182990
"2023-11-22 00:00:00",2,79040,0,0,79040,0,0,79040
"2023-11-21 00:00:00",3,141320,0,0,141320,0,4000,145320
"2023-11-20 00:00:00",2,222710,1538,0,221172,0,0,221172
"2023-11-19 00:00:00",0,0,0,0,0,0,0,0
"2023-11-18 00:00:00",1,92070,0,0,92070,0,0,92070
"2023-11-17 00:00:00",5,1139350,0,0,1139350,0,0,1139350
"2023-11-16 00:00:00",5,426130,0,0,426130,0,0,426130
"2023-11-15 00:00:00",5,964410,0,0,964410,0,0,964410
"2023-11-14 00:00:00",5,226800,0,0,226800,0,4000,230800
"2023-11-13 00:00:00",1,81360,0,0,81360,0,0,81360
"2023-11-12 00:00:00",0,0,0,0,0,0,0,0
"2023-11-11 00:00:00",0,0,0,0,0,0,0,0
"2023-11-10 00:00:00",0,0,0,0,0,0,0,0
"2023-11-09 00:00:00",6,334810,0,0,334810,0,4000,338810
"2023-11-08 00:00:00",2,101070,0,0,101070,0,0,101070
"2023-11-07 00:00:00",1,32140,0,0,32140,0,0,32140
"2023-11-06 00:00:00",7,988200,0,0,988200,0,12000,1000200
"2023-11-05 00:00:00",1,21000,0,0,21000,0,4000,25000
"2023-11-04 00:00:00",4,203550,0,0,203550,0,4000,207550
"2023-11-03 00:00:00",2,95870,0,0,95870,0,4000,99870
"2023-11-02 00:00:00",4,308620,0,0,308620,0,0,308620
"2023-11-01 00:00:00",4,216440,0,0,216440,0,4000,220440
"2023-10-31 00:00:00",3,241190,0,0,241190,0,0,241190
"2023-10-30 00:00:00",5,537690,0,0,537690,0,8000,545690
"2023-10-29 00:00:00",1,96860,0,0,96860,0,0,96860
"2023-10-28 00:00:00",1,32790,0,0,32790,0,4000,36790
"2023-10-27 00:00:00",1,170050,0,0,170050,0,0,170050
"2023-10-26 00:00:00",3,327880,0,0,327880,0,0,327880
"2023-10-25 00:00:00",1,67700,0,0,67700,0,0,67700
"2023-10-24 00:00:00",3,68490,470,0,68020,0,0,68020
"2023-10-23 00:00:00",4,305930,0,0,305930,0,0,305930
"2023-10-22 00:00:00",2,65270,0,0,65270,0,0,65270
"2023-10-21 00:00:00",2,76970,0,0,76970,0,0,76970
"2023-10-20 00:00:00",4,327410,0,0,327410,0,0,327410
"2023-10-19 00:00:00",6,305430,0,0,305430,0,0,305430
"2023-10-18 00:00:00",3,161980,0,0,161980,0,4000,165980
"2023-10-17 00:00:00",3,103610,0,0,103610,0,8000,111610
"2023-10-16 00:00:00",2,59050,0,0,59050,0,8000,67050
"2023-10-15 00:00:00",1,60690,0,0,60690,0,0,60690
"2023-10-14 00:00:00",0,0,0,0,0,0,0,0
"2023-10-13 00:00:00",2,171050,0,0,171050,0,0,171050
"2023-10-12 00:00:00",2,127980,0,0,127980,0,0,127980
"2023-10-11 00:00:00",2,126550,0,0,126550,0,0,126550
"2023-10-10 00:00:00",2,78130,0,0,78130,0,0,78130
"2023-10-09 00:00:00",5,240170,0,0,240170,0,16000,256170
"2023-10-08 00:00:00",2,93790,0,0,93790,0,4000,97790
"2023-10-07 00:00:00",1,22000,0,0,22000,0,0,22000
"2023-10-06 00:00:00",3,244570,0,0,244570,0,0,244570
"2023-10-05 00:00:00",3,83390,0,0,83390,0,4000,87390
"2023-10-04 00:00:00",5,208620,0,0,208620,0,0,208620
"2023-10-03 00:00:00",10,561220,0,0,561220,0,0,561220
"2023-10-02 00:00:00",3,398820,0,0,398820,0,0,398820
"2023-10-01 00:00:00",0,0,0,0,0,0,0,0
"2023-09-30 00:00:00",1,28700,0,0,28700,0,4000,32700
"2023-09-29 00:00:00",2,115110,0,0,115110,0,0,115110
"2023-09-28 00:00:00",4,252840,0,0,252840,0,4000,256840
"2023-09-27 00:00:00",5,343420,0,0,343420,0,4000,347420
"2023-09-26 00:00:00",4,417880,0,0,417880,0,4000,421880
"2023-09-25 00:00:00",3,192150,0,0,192150,0,4000,196150
"2023-09-24 00:00:00",5,369570,0,0,369570,0,4000,373570
"2023-09-23 00:00:00",0,0,0,0,0,0,0,0
"2023-09-22 00:00:00",2,109730,0,0,109730,0,4000,113730
"2023-09-21 00:00:00",3,222200,0,0,222200,0,0,222200
"2023-09-20 00:00:00",5,246750,0,0,246750,0,4000,250750
"2023-09-19 00:00:00",1,65890,0,0,65890,0,0,65890
"2023-09-18 00:00:00",0,0,0,0,0,0,0,0
"2023-09-17 00:00:00",0,0,0,0,0,0,0,0
"2023-09-16 00:00:00",0,0,0,0,0,0,0,0
"2023-09-15 00:00:00",1,32140,0,0,32140,0,4000,36140
"2023-09-14 00:00:00",2,151430,0,0,151430,0,4000,155430
"2023-09-13 00:00:00",1,63560,0,0,63560,0,0,63560
"2023-09-12 00:00:00",4,186970,0,0,186970,0,4000,190970
"2023-09-11 00:00:00",5,330480,0,0,330480,0,0,330480
"2023-09-10 00:00:00",0,0,0,0,0,0,0,0
"2023-09-09 00:00:00",1,65840,0,0,65840,0,0,65840
"2023-09-08 00:00:00",1,47040,0,0,47040,0,0,47040
"2023-09-07 00:00:00",6,697040,0,0,697040,0,0,697040
"2023-09-06 00:00:00",6,394550,0,0,394550,0,8000,402550
"2023-09-05 00:00:00",5,408400,0,0,408400,0,13400,421800
"2023-09-04 00:00:00",6,454830,0,0,454830,0,0,454830
"2023-09-03 00:00:00",4,333710,0,0,333710,0,0,333710
"2023-09-02 00:00:00",3,113100,0,0,113100,0,4000,117100
"2023-09-01 00:00:00",0,0,0,0,0,0,0,0
"2023-08-31 00:00:00",2,320370,0,0,320370,0,0,320370
"2023-08-30 00:00:00",8,400620,0,0,400620,0,12700,413320
"2023-08-29 00:00:00",2,58140,0,0,58140,0,4000,62140
"2023-08-28 00:00:00",4,178910,0,0,178910,0,8000,186910
"2023-08-27 00:00:00",1,73360,0,0,73360,0,0,73360
"2023-08-26 00:00:00",2,124910,0,0,124910,0,0,124910
"2023-08-25 00:00:00",0,0,0,0,0,0,0,0
"2023-08-24 00:00:00",2,135690,0,0,135690,0,0,135690
"2023-08-23 00:00:00",1,82520,0,0,82520,0,0,82520
"2023-08-22 00:00:00",2,50840,0,0,50840,0,4000,54840
"2023-08-21 00:00:00",1,79450,0,0,79450,0,0,79450
"2023-08-20 00:00:00",3,199080,0,0,199080,0,4000,203080
"2023-08-19 00:00:00",1,65610,0,0,65610,0,0,65610
"2023-08-18 00:00:00",3,308890,0,0,308890,0,0,308890
"2023-08-17 00:00:00",5,256920,6002,0,250918,0,8000,258918
"2023-08-16 00:00:00",2,146850,0,0,146850,0,4000,150850
"2023-08-15 00:00:00",3,181850,0,0,181850,0,0,181850
"2023-08-14 00:00:00",2,106730,1840,0,104890,0,0,104890
"2023-08-13 00:00:00",1,77360,0,0,77360,0,0,77360
"2023-08-12 00:00:00",1,157070,0,0,157070,0,0,157070
"2023-08-11 00:00:00",1,92600,0,0,92600,0,0,92600
"2023-08-10 00:00:00",1,254210,0,0,254210,0,0,254210
"2023-08-09 00:00:00",3,175850,0,0,175850,0,4000,179850
"2023-08-08 00:00:00",3,192590,0,0,192590,0,4000,196590
"2023-08-07 00:00:00",3,161260,0,0,161260,0,0,161260
"2023-08-06 00:00:00",3,90120,0,0,90120,0,12000,102120
"2023-08-05 00:00:00",0,0,0,0,0,0,0,0
"2023-08-04 00:00:00",1,60480,0,0,60480,0,0,60480
"2023-08-03 00:00:00",1,34720,0,0,34720,0,0,34720
"2023-08-02 00:00:00",4,168200,0,0,168200,0,8000,176200
"2023-08-01 00:00:00",0,0,0,0,0,0,0,0
"2023-07-31 00:00:00",4,317170,0,0,317170,0,4000,321170
"2023-07-30 00:00:00",4,159300,0,0,159300,0,8000,167300
"2023-07-29 00:00:00",0,0,0,0,0,0,0,0
"2023-07-28 00:00:00",3,196580,0,0,196580,0,0,196580
"2023-07-27 00:00:00",1,25200,0,0,25200,0,4000,29200
"2023-07-26 00:00:00",1,73160,0,0,73160,0,0,73160
"2023-07-25 00:00:00",0,0,0,0,0,0,0,0
"2023-07-24 00:00:00",5,185130,0,0,185130,0,12000,197130
"2023-07-23 00:00:00",0,0,0,0,0,0,0,0
"2023-07-22 00:00:00",0,0,0,0,0,0,0,0
"2023-07-21 00:00:00",3,85640,0,0,85640,0,4000,89640
"2023-07-20 00:00:00",1,34170,0,0,34170,0,0,34170
"2023-07-19 00:00:00",1,190620,0,0,190620,0,0,190620
"2023-07-18 00:00:00",1,65760,0,0,65760,0,0,65760
"2023-07-17 00:00:00",4,277990,0,0,277990,0,4000,281990
"2023-07-16 00:00:00",1,63410,0,0,63410,0,0,63410
"2023-07-15 00:00:00",1,64720,0,0,64720,0,0,64720
"2023-07-14 00:00:00",2,101320,0,0,101320,0,0,101320
"2023-07-13 00:00:00",0,0,0,0,0,0,0,0
"2023-07-12 00:00:00",1,21100,0,0,21100,0,4700,25800
"2023-07-11 00:00:00",1,60720,0,0,60720,0,0,60720
"2023-07-10 00:00:00",2,81790,0,0,81790,0,0,81790
"2023-07-09 00:00:00",2,32890,0,0,32890,0,0,32890
"2023-07-08 00:00:00",0,0,0,0,0,0,0,0
"2023-07-07 00:00:00",4,332830,0,0,332830,0,0,332830
"2023-07-06 00:00:00",3,130860,0,0,130860,0,8000,138860
"2023-07-05 00:00:00",0,0,0,0,0,0,0,0
"2023-07-04 00:00:00",4,291570,0,0,291570,0,8000,299570
"2023-07-03 00:00:00",3,139890,0,0,139890,0,9000,148890
